date,sh600130_daily,sh600171_daily,sh600183_daily,sh600570_daily,sh600703_daily,sh600745_daily,sh688002_daily,sh688007_daily,sh688008_daily,sh688018_daily,sh688020_daily,sh688079_daily,sh688103_daily,sh688112_daily,sh688115_daily,sh688127_daily,sh688138_daily,sh688150_daily,sh688156_daily,sh688208_daily,sh688665_daily,sh688668_daily,sh688678_daily,sh688800_daily,sz000016_daily,sz000020_daily,sz000021_daily,sz000032_daily,sz000049_daily,sz000050_daily,sz000058_daily,sz000062_daily,sz000100_daily,sz000725_daily,sz300007_daily,sz300032_daily,sz300053_daily,sz300076_daily,sz300083_daily,sz300088_daily,sz300102_daily,sz300115_daily,sz300120_daily,sz300128_daily
2023-10-31,31.04,44.72,229.76,1390.66,316.67,118.43,47.46,28.7,56.03,105.71,62.64,11.36,53.09,59.81,32.5,20.86,23.25,19.42,28.45,28.31,83.27,50.22,18.05,55.68,103.17,29.74,279.04,80.69,267.98,82.96,33.12,88.72,14.37,20.8,67.2,29.79,66.44,41.3,61.58,114.9,43.86,142.4,24.67,49.31
2023-11-01,30.49,44.78,227.54,1376.36,318.59,117.93,48.33,28.74,56.28,105.96,62.08,11.2,54.21,59.46,32.67,21.06,22.97,19.91,27.88,28.35,82.72,47.78,18.4,55.13,103.66,29.72,272.38,79.06,268.15,82.63,32.98,87.87,14.15,19.9,67.62,30.0,65.57,41.55,61.58,115.61,43.86,139.21,24.98,49.7
2023-11-02,30.92,44.32,224.4,1354.02,313.9,116.41,47.17,27.43,56.41,105.46,60.27,10.88,52.98,58.02,32.06,20.09,22.33,19.07,27.8,27.56,80.23,44.87,17.78,53.75,102.2,29.58,261.66,77.51,264.04,82.54,33.5,87.18,14.18,20.11,66.53,31.23,63.57,41.21,59.19,113.3,41.3,136.76,24.67,47.71
2023-11-03,33.99,45.69,228.19,1398.71,319.86,119.1,48.22,27.51,57.73,109.96,61.02,11.35,52.99,59.46,32.98,20.52,23.06,20.16,27.62,28.36,81.11,47.12,18.47,55.14,103.42,30.44,272.22,79.77,269.33,83.64,33.68,88.65,14.73,20.43,71.49,29.7,66.03,42.46,60.01,120.59,43.48,146.69,25.15,47.81
2023-11-06,34.05,46.42,231.85,1454.56,327.31,127.62,49.5,28.57,58.34,114.64,60.97,11.73,53.0,61.85,34.95,20.9,23.7,20.88,28.56,29.26,82.31,50.82,19.41,58.12,106.1,30.51,279.69,82.2,284.78,87.12,33.73,90.5,15.17,21.28,72.62,30.76,66.8,43.46,64.38,128.78,45.76,154.79,25.28,50.1
2023-11-07,33.87,46.45,231.46,1458.59,326.04,126.28,49.32,29.69,58.86,114.34,62.16,11.98,53.67,62.96,37.54,21.05,24.09,20.46,27.87,29.14,82.68,53.84,19.42,58.84,105.37,30.59,287.48,83.88,279.74,90.25,35.09,90.04,15.17,21.23,74.73,32.75,66.96,44.46,63.06,139.63,44.51,156.51,25.7,51.8
2023-11-08,34.05,46.08,230.15,1463.95,322.42,125.02,49.09,30.39,58.59,114.13,63.66,11.84,54.6,63.09,37.98,20.7,24.33,20.35,29.39,28.57,81.16,53.07,19.71,59.72,105.12,30.95,284.07,84.97,281.51,89.15,34.71,89.65,15.1,20.96,73.42,31.99,66.65,45.21,62.56,136.78,43.96,151.97,25.52,51.2
2023-11-09,31.88,45.63,229.5,1458.14,319.01,123.57,49.17,29.5,57.92,113.37,62.17,11.62,54.8,62.77,36.6,20.42,24.1,20.55,29.66,28.65,79.7,52.92,19.48,58.38,103.17,30.42,280.82,85.48,278.48,90.85,34.2,89.34,15.06,20.96,74.01,28.43,64.96,44.38,61.25,133.4,43.2,148.41,25.32,51.6
2023-11-10,31.34,45.77,229.76,1456.8,318.16,121.81,49.69,28.72,57.63,114.62,61.13,11.88,55.35,62.2,36.37,20.58,24.09,21.24,29.65,28.53,78.84,51.88,19.01,58.34,102.93,30.32,283.75,86.11,276.38,92.54,36.02,90.5,14.99,20.96,73.34,28.09,64.91,44.21,62.65,136.25,44.51,156.14,25.32,50.7
2023-11-13,31.82,46.31,227.67,1493.44,318.16,121.48,51.5,29.15,59.43,115.81,60.96,11.88,55.67,62.42,37.43,20.67,24.15,21.2,29.24,28.74,79.54,53.64,19.19,60.37,104.88,30.47,285.21,88.16,275.29,92.54,36.96,91.28,15.06,20.96,73.55,28.31,67.73,44.79,61.66,132.87,47.17,152.58,25.59,50.6
2023-11-14,32.42,46.76,230.67,1510.42,319.01,122.9,51.23,31.22,60.2,119.64,62.08,12.11,57.1,63.86,36.85,21.03,24.6,21.54,28.79,29.26,85.74,54.39,19.22,66.16,106.1,30.61,288.46,91.01,277.05,91.52,36.26,91.66,15.17,21.12,80.7,28.48,68.24,45.04,61.08,133.22,47.22,154.3,25.94,50.7
2023-11-15,35.69,46.62,231.59,1497.02,313.05,121.86,51.04,31.3,61.08,119.89,61.22,12.07,55.38,64.11,40.28,21.05,24.15,22.38,29.01,30.52,86.02,54.15,19.78,67.16,105.85,30.56,293.0,89.63,278.48,92.03,37.85,91.82,15.28,21.18,84.73,28.39,71.78,45.04,60.34,132.69,47.01,156.26,25.76,50.7
2023-11-16,34.42,46.11,228.71,1481.38,309.01,118.88,50.02,31.34,60.69,116.4,60.15,12.32,55.54,63.59,42.02,20.97,23.89,22.18,29.04,29.52,85.46,52.84,19.51,67.64,105.37,30.25,284.4,87.99,274.03,90.68,37.47,90.89,15.21,21.02,81.87,28.52,70.09,46.71,60.01,129.67,46.19,152.95,25.66,50.6
2023-11-17,34.18,46.48,229.5,1452.33,311.35,119.14,50.08,30.44,61.0,116.0,59.85,12.12,56.38,63.91,41.96,21.06,23.95,23.19,29.42,29.69,85.55,53.6,19.71,65.65,106.34,30.59,290.41,87.78,274.62,90.42,36.44,91.66,15.24,21.12,79.98,28.35,70.65,48.04,61.25,128.6,45.76,152.7,26.07,50.7
2023-11-20,34.42,46.31,223.75,1463.95,310.93,117.43,50.16,30.21,59.03,113.79,61.43,12.05,55.46,65.29,42.46,20.73,25.26,23.14,29.15,29.7,87.25,54.99,20.12,63.92,106.59,30.68,295.44,89.75,283.19,89.91,36.68,91.35,15.06,20.91,80.91,28.22,84.76,48.79,61.49,128.06,45.54,152.58,26.21,52.29
2023-11-21,35.2,45.74,221.92,1450.1,308.58,116.31,49.66,29.68,59.97,113.97,59.5,11.75,55.73,64.78,41.31,20.63,23.79,22.54,29.08,28.58,84.15,55.54,19.41,63.03,105.85,30.37,282.45,87.62,277.64,89.07,40.33,90.35,14.99,20.91,78.09,28.05,82.81,47.54,58.86,125.4,45.05,155.03,25.59,50.2
2023-11-22,34.24,45.15,220.22,1428.2,303.26,113.89,48.49,27.93,59.54,110.89,58.97,11.56,54.05,63.24,40.02,19.82,23.21,21.69,29.83,27.12,81.98,55.58,19.19,61.87,105.12,30.2,279.04,88.45,271.68,88.13,44.35,89.73,14.8,20.59,76.58,26.78,79.84,46.71,57.05,120.95,44.34,150.62,25.52,49.01
2023-11-23,33.93,45.69,223.49,1422.84,304.54,118.36,49.56,28.49,59.53,112.97,58.68,11.71,54.46,64.21,39.12,21.01,23.5,21.89,30.74,27.99,83.34,57.08,19.51,64.05,106.59,30.63,279.04,88.08,276.47,89.15,39.9,91.28,14.99,20.75,77.5,26.91,79.02,46.79,57.87,127.35,44.34,152.46,25.83,49.51
2023-11-24,32.61,44.64,219.96,1391.11,300.07,115.91,48.88,28.01,58.7,110.24,57.02,11.39,53.61,62.63,38.77,20.27,22.91,22.67,30.1,27.41,81.35,54.24,19.05,61.55,104.64,30.44,268.8,83.92,271.76,88.39,36.54,90.27,15.02,20.49,77.25,26.15,77.12,45.79,56.56,123.62,43.53,149.15,25.35,48.41
2023-11-27,32.0,45.46,222.44,1376.36,299.01,115.41,49.5,27.71,58.93,111.36,56.31,11.88,53.77,62.93,37.82,20.96,24.19,24.63,30.22,27.38,82.01,55.08,19.06,62.41,104.15,30.92,271.57,86.4,246.74,89.24,35.51,90.74,15.17,20.7,77.29,26.11,76.5,46.13,57.05,124.69,43.48,148.66,25.76,48.41
2023-11-28,32.12,45.57,223.75,1378.15,302.63,118.31,49.6,28.06,58.81,113.1,56.56,12.25,54.29,63.22,40.15,20.97,24.91,24.72,29.99,27.93,83.23,54.15,19.49,63.58,104.88,31.28,272.38,84.64,257.66,91.19,35.55,91.43,15.32,20.8,77.84,26.32,76.76,46.54,57.87,125.57,44.13,151.48,25.87,48.61
2023-11-29,31.94,45.37,224.4,1356.25,296.45,115.27,50.36,28.59,59.07,114.42,57.55,12.09,53.85,60.99,40.27,21.16,25.16,24.09,29.32,27.83,82.78,54.09,19.23,62.96,104.39,31.38,285.53,82.29,264.88,93.56,35.83,91.05,15.24,20.75,78.05,26.19,74.55,46.04,57.3,125.04,44.24,149.64,25.73,48.31
2023-12-08,29.16,42.79,220.48,1316.48,292.2,106.01,48.2,26.8,58.55,105.8,53.71,11.59,51.31,57.12,34.74,20.36,22.07,22.6,26.74,26.74,75.92,59.46,17.56,60.47,98.05,29.79,278.06,90.93,248.57,88.98,34.06,87.87,15.24,20.54,75.57,25.3,72.91,44.96,52.85,119.88,40.92,150.25,24.33,45.02
2023-12-11,29.35,43.44,224.4,1350.0,295.39,106.3,49.37,28.34,61.08,107.73,54.13,12.32,52.38,57.45,35.31,21.08,22.81,22.85,26.92,27.09,75.66,56.52,18.72,59.11,99.51,30.08,279.36,95.63,243.11,88.3,34.43,88.96,14.8,20.06,76.83,25.73,73.01,45.46,54.0,120.06,40.54,152.7,24.6,46.52
2023-12-12,29.71,43.07,225.32,1328.1,295.39,105.08,49.47,27.89,61.63,108.0,54.75,12.33,52.38,57.93,35.29,20.98,22.9,22.56,26.47,27.17,73.17,53.49,18.68,57.13,99.76,30.22,278.71,94.45,242.21,88.39,34.81,89.97,14.62,20.17,76.41,25.73,74.45,46.38,53.67,119.7,40.38,152.83,24.6,46.32
2023-12-13,29.47,42.48,242.04,1311.12,290.07,102.96,48.93,28.1,61.25,106.59,53.55,12.05,51.37,57.87,35.27,20.85,22.79,22.37,26.34,26.6,73.27,52.1,18.32,56.16,98.05,30.61,274.49,94.87,237.66,87.12,34.52,89.43,14.4,19.9,87.3,25.47,73.06,46.21,53.43,118.99,40.11,153.69,24.53,45.82
2023-12-14,29.41,42.53,235.11,1303.52,288.79,102.94,48.94,28.08,62.71,107.01,53.48,11.8,50.88,57.33,35.08,20.95,22.62,22.15,26.24,26.61,71.9,50.32,18.02,55.3,98.54,30.56,271.4,97.6,239.21,86.95,34.9,89.12,14.29,19.8,85.28,25.26,69.22,45.88,52.52,117.39,39.94,150.25,24.33,45.42
2023-12-15,29.16,42.25,232.24,1285.65,286.88,103.75,47.85,25.73,61.48,102.93,53.38,11.57,50.34,58.22,34.95,20.78,22.52,21.98,26.36,26.42,71.15,49.11,17.91,56.09,97.81,30.59,272.22,99.57,238.3,86.44,34.38,88.65,14.29,19.8,85.24,25.22,69.22,45.88,51.78,116.68,39.67,150.86,24.22,45.12
2023-12-18,28.98,41.09,232.63,1273.13,283.68,101.35,46.82,26.71,60.58,102.03,52.45,11.36,49.04,57.23,34.92,20.4,22.14,21.8,25.73,25.54,69.68,48.78,17.88,54.32,96.1,29.94,261.01,94.03,230.84,85.34,34.06,87.02,14.18,19.64,84.82,25.01,66.24,44.54,51.04,115.08,39.07,147.8,23.81,44.13
2023-12-19,29.04,41.2,239.81,1280.73,285.81,102.27,46.65,27.02,60.88,103.37,52.78,11.88,49.55,57.56,34.92,20.76,22.35,21.89,25.92,23.31,70.85,50.06,17.76,54.86,94.88,30.44,261.82,97.72,232.3,86.95,33.73,87.56,14.29,19.74,87.55,25.05,65.98,44.96,51.37,115.44,39.4,157.36,23.95,44.43
2023-12-20,28.5,40.49,233.28,1224.87,283.05,99.35,46.34,26.16,60.08,101.82,51.93,12.19,49.0,57.71,35.7,20.94,22.05,21.44,25.3,23.41,70.35,48.37,17.82,54.23,93.42,30.37,257.92,95.92,229.85,85.68,33.31,86.63,14.29,19.58,86.0,25.3,63.73,44.79,50.55,114.37,39.02,155.4,23.88,43.63
2023-12-21,28.62,40.49,235.9,1251.24,283.68,100.04,46.41,26.67,61.21,102.37,51.71,12.03,48.03,58.38,34.89,20.56,22.2,21.36,25.18,23.85,70.8,50.96,17.89,54.8,93.17,30.15,259.87,97.64,233.21,87.12,33.5,86.63,14.26,19.53,87.22,26.32,61.57,44.29,51.2,115.26,38.96,155.52,24.09,43.83
2023-12-22,28.26,39.78,233.55,1236.49,283.9,98.28,46.17,26.05,59.92,100.58,51.07,11.82,48.32,58.14,33.86,20.49,21.75,20.7,24.85,23.35,70.09,51.53,17.55,54.09,91.71,29.45,254.51,92.52,235.12,86.19,32.93,85.78,14.29,19.85,85.49,25.89,59.93,43.21,50.55,113.48,38.42,154.42,23.57,44.03
2023-12-25,27.96,39.52,234.59,1226.66,284.75,98.75,46.31,26.7,57.94,101.12,50.8,12.41,47.79,58.64,33.74,21.52,21.88,20.36,24.45,23.45,71.51,53.12,17.52,55.63,91.46,29.7,257.11,93.11,232.21,86.1,32.84,85.78,14.51,19.96,88.14,26.49,60.44,43.88,50.79,114.01,39.02,160.19,23.64,43.73
2023-12-27,28.2,39.07,232.63,1207.89,282.41,96.16,44.87,25.53,58.69,100.15,47.64,12.53,46.75,56.24,33.79,21.46,21.76,20.53,23.83,23.07,70.98,53.8,17.41,52.92,91.22,29.79,255.32,82.79,229.94,87.2,32.84,85.23,15.1,20.11,84.1,26.15,59.93,43.8,49.97,112.95,38.37,156.02,23.57,43.03
2023-12-28,28.5,39.69,234.98,1276.71,290.49,99.58,45.08,25.48,58.37,103.33,48.47,12.32,48.94,60.12,33.78,21.71,21.87,20.2,24.34,23.9,74.15,55.55,18.04,55.89,92.44,29.58,258.57,84.51,240.66,86.69,33.4,86.48,15.21,20.27,84.4,26.19,61.21,43.63,51.53,114.72,38.75,155.89,24.05,44.82
2024-01-02,28.86,39.95,233.68,1259.28,291.77,98.59,43.79,25.79,58.67,104.92,49.42,13.25,48.51,59.13,35.26,23.2,22.69,22.53,24.51,23.78,73.83,55.09,19.12,56.57,98.29,31.19,256.79,86.06,242.48,88.39,33.68,87.49,15.61,20.54,86.67,26.61,61.88,46.21,51.78,116.68,40.11,160.68,24.94,44.92
2024-01-03,28.5,39.52,228.84,1217.28,290.49,97.09,42.87,25.13,57.59,102.81,48.46,12.4,47.19,57.85,33.03,22.55,22.02,20.04,24.36,23.74,67.7,53.53,19.25,56.38,98.54,30.87,252.24,86.02,240.57,87.71,33.59,86.79,15.57,20.43,83.35,25.89,61.31,45.63,49.97,112.95,38.64,150.74,24.74,43.13
2024-01-04,28.26,39.01,225.32,1160.97,283.9,96.42,42.46,24.87,56.91,100.91,48.36,11.94,45.84,57.84,33.05,22.58,21.72,20.16,24.28,23.12,67.5,53.01,18.98,56.06,96.1,31.21,248.01,84.26,239.02,86.27,33.5,86.01,15.28,20.17,81.12,25.18,61.11,45.29,48.49,109.57,38.31,147.92,24.6,42.83
2024-01-05,27.71,38.19,221.79,1154.71,283.68,93.97,41.27,24.5,56.67,100.06,47.6,11.24,45.19,56.39,32.66,22.33,20.8,20.16,24.23,22.83,65.74,51.13,18.4,52.99,94.15,30.35,241.36,80.86,235.21,85.76,32.84,84.92,15.46,20.11,78.64,24.24,59.21,44.38,46.68,108.14,37.71,145.22,24.22,41.54
2024-01-08,27.23,36.63,216.04,1118.07,282.41,92.09,40.16,23.64,55.59,95.35,46.53,10.88,43.56,54.94,32.01,21.91,20.29,19.33,23.97,21.83,64.42,51.38,17.38,50.44,90.24,29.7,230.8,78.09,230.03,83.3,32.28,81.89,15.68,20.59,76.07,23.4,57.36,53.29,45.69,105.83,36.79,139.46,23.54,40.94
2024-01-09,27.41,37.0,220.09,1116.73,281.13,92.45,38.91,23.34,57.58,93.87,46.2,10.98,43.82,54.49,32.58,21.78,20.66,19.26,23.59,21.88,64.94,51.13,17.3,48.95,90.24,30.13,229.17,70.29,227.66,83.05,34.24,82.05,15.68,20.06,77.67,23.53,58.08,56.62,45.94,105.83,36.74,136.39,23.67,41.84
2024-01-10,26.87,36.8,215.52,1103.32,278.15,91.02,37.77,23.03,55.94,92.85,45.53,10.45,43.15,53.63,32.25,21.1,20.25,18.65,23.49,21.86,64.24,50.46,17.36,47.8,89.03,29.53,229.5,67.94,224.76,81.19,33.54,81.35,15.43,19.74,71.87,23.19,56.49,53.37,45.11,103.7,36.36,135.9,23.33,41.14
2024-01-11,27.65,37.2,218.92,1118.07,279.43,92.71,38.52,23.38,58.02,100.17,46.39,10.55,44.74,55.08,32.35,21.43,20.66,19.26,23.35,22.16,65.59,53.51,17.64,50.15,92.2,30.06,231.61,74.74,232.48,80.17,33.73,83.37,15.64,19.96,73.09,23.48,58.7,52.12,45.94,106.01,37.12,137.0,23.81,42.03
2024-01-12,26.81,36.88,214.61,1107.79,278.58,88.95,37.29,22.95,56.6,99.12,45.5,10.27,44.11,55.2,31.33,20.35,20.25,19.12,23.31,22.29,64.08,52.14,17.46,49.61,90.73,30.06,224.79,74.57,231.3,79.83,35.37,82.12,15.53,19.74,71.49,23.02,58.49,48.46,45.61,103.87,36.57,132.59,23.47,42.03
2024-01-15,26.81,36.91,227.41,1099.3,278.36,89.5,37.08,22.92,55.39,99.85,44.93,10.22,43.74,54.49,31.27,20.79,20.41,19.36,23.15,21.64,62.54,51.3,17.39,48.86,91.71,33.06,225.11,75.54,228.85,79.91,37.61,82.36,15.64,19.74,71.66,22.89,58.34,48.04,45.11,103.52,36.68,134.43,23.4,41.14
2024-01-16,26.75,36.74,225.58,1102.43,277.3,90.0,36.74,22.69,54.66,98.44,44.3,10.38,43.48,53.44,31.12,21.02,20.36,18.86,22.89,21.6,62.8,50.92,17.35,49.04,91.22,36.36,214.56,75.2,228.85,78.81,36.54,81.89,15.83,19.8,71.74,22.3,58.13,50.96,44.29,103.34,36.36,132.59,23.26,40.64
2024-01-17,25.96,35.66,214.34,1068.02,275.38,87.85,35.9,22.05,53.55,94.28,43.01,10.04,40.86,51.67,30.21,20.2,19.7,18.4,22.65,20.85,60.61,50.58,17.05,47.05,89.76,39.99,209.85,73.44,221.94,77.29,36.91,79.95,15.43,19.53,69.17,21.41,56.7,47.46,42.64,100.85,35.38,125.84,22.65,39.64
2024-01-18,25.96,35.29,216.43,1095.28,273.47,89.21,35.97,21.9,55.03,93.55,42.91,10.07,40.56,51.67,29.54,21.53,19.63,18.61,22.4,21.17,61.28,54.1,16.81,47.15,87.07,36.0,210.17,74.57,220.03,76.86,35.88,78.71,15.57,19.48,69.64,21.49,56.9,46.38,42.64,100.85,35.81,126.21,22.24,39.25
2024-01-19,25.78,34.98,217.87,1079.64,275.38,87.73,35.44,21.53,56.13,92.91,42.06,9.75,40.46,50.45,29.03,21.01,19.38,18.24,22.48,20.68,59.68,53.3,16.52,46.0,86.34,33.4,209.36,72.47,217.67,76.27,37.85,78.78,15.64,19.37,68.21,20.9,55.87,43.46,41.74,98.89,36.3,126.58,21.96,38.35
2024-01-22,24.27,32.51,210.95,1036.74,266.23,85.19,35.84,20.02,55.08,87.64,38.84,9.2,37.71,47.7,26.7,19.78,18.02,17.24,21.12,19.55,57.19,51.02,15.18,43.13,88.54,36.75,198.15,70.25,204.49,72.71,36.49,73.58,15.02,19.0,64.17,19.46,51.72,39.8,39.1,93.02,35.11,119.46,20.35,35.76
2024-01-23,24.09,33.19,208.73,1068.02,264.96,86.28,37.19,20.36,55.15,87.89,38.13,9.07,38.53,48.25,25.78,20.63,17.91,17.21,20.54,19.37,56.18,52.26,15.29,43.95,86.34,37.66,203.35,71.97,207.31,73.73,38.55,74.9,15.35,19.0,64.97,19.46,52.49,38.8,39.35,93.56,35.32,119.96,20.11,35.96
2024-01-24,24.27,33.96,206.77,1094.83,264.96,86.02,36.76,20.14,52.92,86.8,37.39,9.12,37.37,47.79,25.79,20.14,17.82,17.75,20.06,19.24,56.76,49.38,15.38,43.25,90.0,41.44,205.14,71.97,202.4,75.85,38.83,76.06,15.61,19.42,66.53,19.8,52.75,39.97,39.84,95.16,35.16,120.32,20.35,37.05
2024-01-25,25.18,37.37,215.78,1102.88,270.49,88.38,37.27,20.4,52.61,88.74,39.64,9.51,37.52,51.12,27.09,20.61,18.5,18.21,21.02,20.54,58.09,49.65,15.94,44.38,92.93,45.58,216.83,79.18,209.03,78.64,40.51,79.56,15.64,19.85,67.79,20.39,55.11,42.8,41.0,97.65,36.52,122.16,21.38,38.65
2024-01-26,25.12,41.11,203.89,1085.45,267.51,86.26,35.74,19.6,50.71,85.19,38.44,9.38,36.14,49.22,26.72,19.82,18.0,17.44,20.83,20.52,56.28,46.88,15.79,43.15,92.2,50.13,214.39,79.69,206.03,77.71,38.5,79.87,15.79,19.9,66.02,20.22,54.9,41.55,40.26,95.69,35.7,118.48,21.38,38.15
2024-01-29,24.03,38.3,204.03,1014.84,259.85,85.64,34.74,18.88,49.52,84.27,36.33,9.01,34.96,47.03,25.44,19.42,17.45,16.99,20.2,19.52,54.29,41.93,15.15,41.01,89.03,45.12,208.22,77.42,198.22,76.19,39.02,77.85,15.53,19.85,62.99,19.55,52.49,38.38,38.77,92.31,34.02,112.96,20.63,36.36
2024-01-30,23.31,36.94,192.4,981.77,245.59,82.36,33.48,18.33,48.3,86.25,34.49,8.68,34.02,46.21,24.83,18.57,16.55,17.07,19.91,18.88,52.67,38.01,14.53,40.02,85.12,40.62,203.84,79.14,195.4,73.56,35.65,75.37,15.17,19.37,63.41,18.87,50.18,35.8,37.62,89.11,32.71,109.04,19.87,35.26
2024-01-31,21.62,34.27,187.44,940.22,234.31,79.6,33.38,17.62,46.02,82.7,31.92,8.05,32.36,44.12,23.27,18.14,15.5,16.07,19.52,17.86,50.78,35.68,13.71,37.55,76.59,36.55,192.95,73.82,185.4,70.51,32.09,72.41,14.8,19.11,58.83,16.63,45.25,33.3,35.07,82.0,31.19,103.15,18.5,32.37
2024-02-01,21.07,33.79,191.36,939.77,242.61,79.14,33.97,17.49,47.62,86.3,31.48,7.85,31.74,45.14,23.11,17.66,15.55,16.18,18.77,18.08,51.04,36.45,13.67,36.27,74.39,32.9,192.79,72.81,183.86,69.49,30.17,70.63,15.28,19.48,59.71,16.46,45.87,32.64,34.9,81.82,31.79,102.78,17.13,38.85
2024-02-02,19.93,34.58,182.21,895.98,235.59,74.98,32.42,16.58,45.62,80.64,29.5,7.3,29.74,43.82,21.78,17.45,14.55,16.18,18.7,16.81,48.82,33.85,12.81,34.27,70.73,36.19,183.53,69.08,173.68,66.44,28.96,66.97,14.99,19.37,56.73,15.74,42.74,30.64,32.93,77.73,30.92,98.0,16.0,36.95
2024-02-05,17.93,31.12,179.6,862.46,234.95,71.86,33.7,15.46,45.4,81.03,24.46,6.2,27.81,43.3,19.18,16.53,13.03,14.92,17.18,17.0,46.07,32.13,11.07,29.71,63.66,35.09,170.05,62.16,161.05,64.32,26.06,61.85,14.69,19.37,51.56,13.24,37.15,25.64,30.13,70.08,27.33,88.31,13.46,32.47
2024-02-06,17.27,31.77,191.88,922.34,246.65,77.17,36.61,16.62,48.58,85.59,23.61,6.51,28.82,44.52,19.63,17.86,13.64,15.47,17.18,18.38,48.66,32.54,11.83,31.68,64.88,31.57,185.16,64.21,175.22,67.46,27.23,67.21,15.21,20.27,54.37,13.24,39.1,25.64,33.01,77.73,27.66,95.67,13.26,36.06
2024-02-07,15.94,31.38,191.88,933.96,244.74,78.5,40.2,17.77,49.59,87.82,22.27,6.21,28.59,44.85,18.73,20.13,13.54,14.93,16.56,19.87,48.14,30.41,11.38,32.17,66.83,28.42,195.55,66.39,187.04,74.24,27.74,70.55,15.39,20.59,54.67,12.52,38.79,23.4,35.23,86.62,26.74,98.74,12.95,41.84
2024-02-08,17.45,33.05,195.93,971.94,252.4,82.36,39.25,19.23,50.81,91.12,26.72,7.14,33.37,49.46,22.45,20.38,15.24,17.09,18.29,20.79,56.92,36.49,13.62,36.91,73.42,27.22,203.19,69.87,197.67,77.8,29.05,72.02,15.21,20.59,60.01,13.75,44.23,26.23,37.95,87.69,29.45,107.69,14.49,41.34
2024-02-19,18.48,34.19,204.81,995.18,255.38,83.17,38.4,18.91,52.9,94.08,27.7,7.37,34.57,48.49,22.34,20.24,15.89,17.43,17.69,19.78,55.6,42.7,13.8,36.81,73.42,29.94,210.17,72.22,194.67,74.58,29.57,76.61,15.86,20.96,61.73,14.64,46.95,28.48,37.46,88.22,31.79,108.43,15.18,41.54
2024-02-20,18.84,34.36,200.89,986.24,253.25,82.9,38.12,19.02,52.59,92.56,28.6,7.55,33.55,48.32,22.52,20.06,16.23,17.12,17.26,19.84,55.26,41.16,14.31,36.91,74.15,31.07,214.07,74.15,195.13,74.83,29.24,74.35,15.94,21.02,65.01,15.4,49.1,29.81,37.29,87.87,32.77,108.06,15.25,40.64
2024-02-21,19.56,34.44,203.37,1011.72,254.74,83.76,37.61,19.23,51.72,91.64,29.25,7.73,34.55,49.13,22.96,19.85,16.14,17.22,18.05,19.93,55.08,39.7,14.49,38.2,75.12,31.28,211.47,73.31,197.04,75.25,29.75,75.13,16.16,21.07,63.62,18.49,51.26,31.31,37.95,88.58,32.5,109.28,15.59,40.24
2024-02-22,20.41,35.95,210.03,1035.4,256.44,85.43,38.37,19.44,52.29,93.01,30.3,7.89,34.64,48.99,23.48,20.18,16.8,17.63,18.46,20.58,55.59,40.7,14.47,39.17,76.59,31.91,219.43,78.01,198.67,75.51,30.41,75.68,16.16,21.12,64.76,18.79,53.41,32.89,38.86,90.53,32.93,113.09,16.31,40.74
2024-02-23,21.44,36.12,212.78,1039.42,257.72,86.62,38.7,19.92,52.55,94.41,32.58,8.27,36.4,50.33,24.52,20.03,17.12,17.87,18.81,20.58,56.14,42.35,15.41,40.43,78.29,35.11,225.28,79.18,201.85,75.59,30.78,76.06,16.16,21.12,67.66,19.76,54.59,35.8,40.09,92.14,33.91,115.91,17.1,43.33
2024-02-26,21.8,36.4,215.13,1039.87,258.79,85.93,39.39,19.45,53.15,95.59,32.95,8.33,37.67,50.36,24.86,20.55,17.34,19.44,18.89,20.4,57.03,42.94,16.2,40.64,80.24,37.35,223.65,79.6,205.76,75.93,30.88,76.22,16.08,20.86,69.34,20.35,54.13,38.05,46.1,93.56,34.24,120.2,17.51,43.73
2024-02-27,22.76,37.54,223.36,1089.47,267.72,90.02,40.38,20.16,54.38,98.4,35.71,8.71,38.17,51.34,25.39,20.89,18.19,19.54,19.38,21.94,59.35,46.16,16.12,42.69,82.2,37.23,235.18,84.3,208.85,77.71,31.86,78.01,16.19,21.12,71.19,20.48,56.49,37.88,44.78,96.23,35.54,124.25,17.88,43.93
2024-02-28,20.59,34.92,213.82,1041.21,255.38,86.14,38.2,18.59,51.7,92.25,32.03,7.67,34.46,47.84,22.07,19.38,16.26,17.66,17.88,20.43,54.5,41.24,14.69,38.85,76.59,34.1,218.62,77.63,200.94,75.25,29.8,74.04,15.72,20.7,64.63,18.15,51.31,33.47,41.24,91.42,32.66,114.44,16.34,40.84
2024-02-29,21.56,36.86,224.01,1091.26,264.74,90.78,39.12,19.42,53.15,97.12,33.44,8.12,35.71,49.16,23.26,20.47,17.52,18.09,18.19,21.4,57.39,43.87,15.26,40.66,80.0,35.47,231.94,82.92,207.58,77.63,31.02,76.45,16.56,21.18,67.96,18.96,55.16,34.97,43.38,95.34,34.62,119.96,16.93,42.03
2024-03-01,23.19,38.36,227.14,1127.45,291.13,97.37,40.65,19.81,54.14,98.59,33.56,8.66,35.46,51.73,23.57,21.26,18.35,18.35,18.04,21.74,57.83,44.54,15.44,41.63,80.73,36.53,242.65,87.03,211.76,79.15,31.72,77.7,17.65,21.81,69.26,19.12,56.75,35.05,43.8,97.83,35.81,124.37,17.3,43.03
