date,sh600588_daily,sh601360_daily,sh688030_daily,sh688036_daily,sh688039_daily,sh688051_daily,sh688058_daily,sh688060_daily,sh688061_daily,sh688078_daily,sh688080_daily,sh688083_daily,sh688088_daily,sh688090_daily,sh688095_daily,sh688100_daily,sh688109_daily,sh688111_daily,sh688118_daily,sh688152_daily,sh688158_daily,sh688169_daily,sh688188_daily,sh688228_daily,sh688500_daily,sh688568_daily,sh688579_daily,sh688588_daily,sh688589_daily,sh688618_daily,sh688777_daily,sz000004_daily,sz000009_daily,sz000034_daily,sz000063_daily,sz000066_daily,sz000070_daily,sz000158_daily,sz000409_daily,sz000503_daily,sz000938_daily,sz000977_daily,sz300002_daily,sz300018_daily,sz300020_daily,sz300025_daily,sz300036_daily,sz300042_daily,sz300044_daily,sz300047_daily,sz300050_daily,sz300051_daily,sz300061_daily,sz300074_daily,sz300075_daily,sz300078_daily,sz300096_daily,sz300098_daily,sz300130_daily
2024-06-18,612.12,16.9,11.62,131.02,34.24,17.5,45.42,29.04,40.25,25.13,45.36,157.14,32.33,37.62,95.66,41.92,40.0,261.4,16.46,64.26,10.8,823.24,388.86,41.78,30.5,74.47,8.49,7.94,31.91,62.34,59.93,75.79,95.48,77.92,499.37,108.57,16.44,20.63,20.37,70.01,170.88,248.34,136.99,32.47,13.68,87.1,79.32,76.43,31.33,36.43,23.61,50.17,19.85,47.32,127.9,30.2,11.62,78.2,141.66
2024-06-19,600.91,16.73,11.73,129.0,33.83,17.54,44.71,30.28,40.46,25.25,47.6,151.8,31.6,37.8,93.65,40.23,39.81,248.45,16.97,63.47,10.65,807.29,371.81,41.57,30.59,74.42,8.41,7.9,31.81,63.78,57.88,81.82,93.65,76.66,497.79,107.42,16.65,20.36,20.19,69.04,169.32,258.46,133.55,31.87,14.43,84.4,79.59,76.72,31.18,36.48,23.7,50.23,19.96,47.46,133.67,31.47,11.82,80.97,142.4
2024-06-20,580.73,16.15,11.87,125.97,33.53,18.16,44.63,36.33,48.55,25.6,47.3,152.99,31.16,37.15,92.33,39.9,40.01,249.16,17.94,64.83,10.65,814.27,389.23,41.28,30.48,73.57,8.36,7.99,32.58,65.55,58.86,75.57,92.13,74.05,484.39,105.45,15.85,19.68,19.58,67.09,164.05,250.54,130.75,30.66,13.4,83.84,78.09,73.21,32.4,35.27,22.95,48.09,19.15,45.84,128.92,29.57,11.26,83.74,132.26
2024-06-24,565.59,15.77,10.73,122.23,30.43,16.46,41.92,34.81,48.33,23.36,43.26,146.84,29.29,36.07,88.1,39.49,38.27,248.38,16.12,63.18,10.01,806.81,376.61,38.35,29.08,72.59,7.85,7.42,32.23,57.74,57.51,71.25,87.57,72.64,476.1,102.2,14.91,19.98,18.71,64.76,157.36,240.37,126.22,28.78,12.23,81.29,75.61,69.29,29.57,34.01,21.61,46.21,20.55,42.62,123.15,27.54,10.59,74.81,124.94
2024-06-26,577.36,16.46,11.02,120.72,35.12,17.39,43.71,33.7,44.25,24.85,43.58,148.43,30.01,41.48,93.36,39.44,41.56,251.83,15.83,62.6,10.55,791.35,375.76,41.58,29.39,71.99,8.1,7.73,31.61,58.74,57.55,71.62,89.6,73.6,483.5,101.85,14.56,19.71,19.34,67.29,159.92,245.32,129.97,30.12,12.44,84.87,77.44,65.91,31.18,35.27,22.2,48.09,24.42,45.04,128.84,28.68,10.85,69.42,128.78
2024-06-27,576.8,16.11,10.8,118.5,36.0,17.02,42.72,32.08,41.44,24.16,42.46,145.26,29.91,42.08,91.58,38.96,41.74,247.52,15.24,59.93,10.35,783.77,373.52,39.92,29.37,70.56,8.05,7.53,30.6,56.54,56.08,78.77,88.18,71.54,473.98,100.35,14.11,19.06,18.83,65.73,155.58,240.17,126.53,29.85,11.96,83.36,75.02,64.51,30.87,34.43,21.86,47.4,26.09,43.96,125.1,28.17,10.59,67.89,124.12
2024-06-28,560.55,15.98,10.57,118.16,36.64,16.8,41.94,32.42,41.25,24.03,43.16,144.1,29.57,39.15,88.88,40.17,41.45,230.08,15.08,57.86,10.24,782.58,372.53,39.26,29.17,71.72,8.03,7.17,31.09,56.65,56.46,86.66,87.16,73.7,493.2,101.39,14.07,18.94,18.94,64.85,159.07,243.12,126.69,30.93,11.75,83.68,75.18,64.38,31.25,34.43,22.03,46.9,24.1,43.96,125.19,28.55,10.38,68.19,123.16
2024-07-02,575.12,15.94,10.75,116.34,34.59,17.49,42.3,31.97,38.63,24.27,42.06,127.04,28.89,37.73,85.85,36.9,42.63,202.29,15.03,55.71,10.41,753.71,368.94,39.83,29.55,68.49,8.05,7.3,30.41,55.39,56.5,82.27,86.76,73.41,488.97,101.16,15.29,19.12,18.85,66.31,157.15,247.26,133.87,31.53,12.23,89.49,74.75,63.42,32.93,36.06,23.28,48.47,24.48,44.9,131.89,29.69,11.21,67.73,125.16
2024-07-03,541.49,15.75,10.5,115.01,33.39,16.97,41.35,31.23,38.47,23.79,41.04,125.51,28.54,39.61,84.4,36.93,42.18,200.4,14.46,53.31,10.19,743.87,369.97,38.81,29.72,66.95,7.88,7.13,30.48,54.12,55.41,77.21,85.95,72.02,488.79,99.3,15.12,18.68,18.64,66.22,155.3,247.79,133.71,30.79,12.99,81.69,72.97,62.02,31.71,34.64,22.95,47.78,21.79,44.09,127.39,29.57,11.57,69.12,119.31
2024-07-04,520.19,15.34,10.19,114.41,31.84,16.28,40.35,29.08,36.41,22.77,39.88,122.04,27.68,42.19,80.6,36.78,41.63,193.59,14.02,50.03,9.84,755.09,358.75,37.64,29.57,66.06,7.6,6.94,29.16,52.53,54.57,79.67,83.52,70.13,484.74,96.64,14.39,18.08,18.31,66.12,152.66,242.58,130.9,29.65,12.37,78.75,70.98,57.43,31.56,33.85,21.7,45.77,22.49,41.81,124.17,28.55,11.15,64.19,116.65
2024-07-05,523.55,15.5,10.35,115.21,32.48,16.37,40.27,29.61,36.65,22.9,40.01,123.25,27.9,42.59,80.63,37.9,41.36,199.9,14.27,50.66,10.01,757.18,364.08,38.07,30.0,67.57,7.69,7.1,29.58,52.4,55.71,77.36,85.04,70.83,484.74,98.38,14.67,18.11,18.57,67.77,154.94,249.53,132.15,30.12,12.58,80.26,71.41,59.63,32.01,34.64,22.86,46.02,22.76,43.42,126.04,29.95,11.57,65.27,116.72
2024-07-08,504.49,14.98,10.11,115.13,31.04,15.78,38.69,28.79,35.62,22.23,38.37,119.62,27.0,42.34,77.32,36.46,40.36,195.19,13.67,49.03,9.51,757.86,348.31,36.43,29.84,65.59,7.38,6.84,28.77,50.25,53.88,72.22,82.1,69.0,479.62,95.94,15.05,17.43,17.96,63.49,150.39,246.93,128.25,29.04,11.82,79.15,68.72,57.75,30.03,33.27,21.95,44.51,20.33,41.27,120.52,28.68,11.15,61.57,112.43
2024-07-09,500.01,15.19,10.27,117.87,31.92,16.43,39.34,29.87,37.45,22.4,40.01,115.47,27.88,42.42,79.04,37.73,40.36,196.21,13.94,49.61,9.78,746.7,347.54,37.3,30.0,68.49,7.48,6.96,30.62,51.72,55.46,74.38,81.79,72.09,509.07,97.8,15.22,17.67,18.29,62.91,158.0,261.36,131.53,29.85,11.89,78.91,70.55,58.29,30.72,34.06,21.86,45.14,20.07,41.41,122.73,28.93,11.26,64.19,116.94
2024-07-10,508.98,14.88,10.21,123.72,32.11,16.1,39.46,29.77,37.16,22.39,40.67,112.32,28.31,45.18,79.74,38.1,39.62,189.45,13.74,48.9,9.88,732.86,342.94,37.38,30.44,68.65,7.48,6.82,30.91,51.29,56.1,74.01,81.79,72.22,508.72,97.91,14.84,16.75,18.1,62.52,157.5,262.03,128.87,29.25,11.62,74.45,71.3,57.2,30.49,33.95,21.61,45.83,19.8,40.46,122.3,29.19,11.15,68.19,116.35
2024-07-11,527.48,15.27,10.38,127.11,32.68,16.85,41.09,30.44,37.97,23.37,41.95,113.64,28.77,51.33,82.26,37.55,41.69,193.55,13.9,50.36,10.23,728.84,339.35,38.37,31.01,69.25,7.87,7.11,31.33,53.3,56.68,75.35,84.73,75.89,513.48,99.54,15.19,17.32,18.61,64.47,159.71,260.36,131.53,30.46,12.03,82.33,73.24,59.12,32.01,34.9,22.45,46.27,20.98,41.94,128.07,30.07,11.57,74.04,121.09
2024-07-12,515.14,15.0,10.16,122.47,31.77,16.64,40.43,30.19,37.52,23.14,41.95,112.45,28.45,45.88,81.06,37.97,41.22,193.17,13.63,49.17,10.21,750.72,329.76,37.33,32.99,68.29,7.72,6.98,31.15,51.52,55.04,74.16,84.53,74.15,504.66,97.33,15.19,16.84,18.45,63.69,155.87,251.87,128.09,30.52,12.23,80.1,72.97,57.52,32.7,34.37,22.2,45.89,20.93,41.41,127.14,29.69,11.82,73.73,118.42
2024-07-15,497.77,14.86,10.03,116.4,31.7,16.06,39.3,29.25,37.19,22.14,40.69,116.13,27.91,45.32,78.5,37.94,40.39,189.75,13.13,47.67,9.92,682.19,331.92,36.31,32.99,69.12,7.44,6.78,30.78,49.34,54.3,81.6,83.01,72.99,501.83,95.94,14.77,16.46,18.33,61.35,156.51,253.34,125.75,29.72,11.89,75.25,71.84,57.2,32.01,33.69,21.45,44.13,21.25,40.33,128.84,28.68,11.31,70.5,116.2
2024-07-16,506.17,15.13,10.05,121.83,32.02,16.25,39.88,29.51,38.57,22.49,39.77,121.86,28.61,46.68,79.28,37.64,40.92,197.57,13.25,48.72,10.06,663.14,327.12,36.86,33.42,71.53,7.48,6.84,31.45,49.68,54.74,82.12,83.62,76.47,513.57,98.73,14.91,16.75,18.38,61.74,172.17,261.36,127.47,29.31,12.58,75.96,72.81,58.77,32.32,33.9,21.28,41.81,21.57,40.73,122.3,28.43,11.57,70.04,117.31
2024-07-18,505.61,15.02,9.8,124.98,30.37,15.89,38.21,28.23,36.73,21.38,37.31,125.23,27.51,46.09,76.04,37.18,43.15,201.46,13.06,49.09,9.7,666.49,319.22,35.67,32.54,71.1,7.33,6.74,29.86,46.79,55.26,80.93,83.31,78.56,502.01,97.45,14.35,16.25,17.77,63.2,173.52,251.14,129.5,28.37,12.58,75.01,71.14,54.56,35.37,32.64,20.11,40.42,22.0,39.79,119.42,27.66,11.26,66.19,114.94
2024-07-19,524.67,15.29,9.99,127.48,31.53,15.92,39.44,29.4,38.86,21.81,38.35,128.35,28.3,47.43,78.52,37.51,43.27,205.79,13.31,52.9,9.95,663.04,314.36,36.3,32.58,71.73,7.48,6.91,31.19,47.83,55.98,83.84,83.01,78.08,507.79,99.3,15.08,16.43,17.91,66.02,175.08,255.55,129.65,28.78,12.85,74.85,71.89,56.82,34.61,32.9,20.28,39.61,22.11,39.52,119.5,27.79,11.41,64.96,115.83
2024-07-22,542.61,15.77,10.35,122.85,31.78,16.77,40.37,30.26,39.07,22.28,38.9,133.35,28.26,49.11,80.3,37.77,43.74,210.6,13.97,57.0,10.17,673.66,309.15,37.22,32.61,72.63,7.66,7.06,31.56,49.16,56.11,92.25,83.41,77.82,503.45,100.7,15.47,18.08,18.12,65.44,173.45,261.1,128.56,29.45,13.75,72.94,72.38,58.51,35.44,33.9,23.28,40.11,22.65,40.87,120.01,28.3,11.77,65.27,116.35
2024-07-23,527.48,15.25,10.22,118.75,30.76,16.46,39.24,29.04,37.06,21.72,36.51,127.06,27.07,46.18,77.36,36.48,43.19,203.48,13.69,52.36,9.92,639.2,289.47,35.82,31.47,68.98,8.01,6.86,29.95,46.88,53.43,88.75,80.78,75.28,489.54,96.76,15.36,18.41,17.77,71.95,165.26,252.54,125.13,28.98,13.61,72.07,70.6,56.34,36.05,33.48,22.45,39.29,22.43,42.21,120.01,34.01,13.62,67.58,112.21
2024-07-24,515.7,14.92,9.95,117.2,29.82,15.96,37.97,28.35,35.72,21.12,35.6,121.84,26.15,45.46,75.57,36.03,42.97,196.9,13.21,50.91,9.58,611.99,280.67,34.74,31.65,67.39,7.56,6.66,28.96,45.65,52.72,92.4,79.56,73.83,486.47,95.25,15.82,17.64,17.49,72.63,161.85,252.67,122.32,28.37,13.47,70.16,69.25,55.29,38.11,33.16,23.95,37.85,21.63,42.21,114.75,32.61,12.59,62.34,110.65
2024-08-08,515.14,15.19,10.32,114.69,28.91,16.75,39.02,28.13,35.18,21.88,34.18,135.63,25.61,53.61,78.77,39.71,40.39,199.72,13.41,51.24,9.82,574.49,290.9,33.88,31.61,69.14,7.62,6.95,28.54,46.63,55.99,81.3,84.5,73.67,468.23,94.09,15.33,17.4,17.53,70.59,143.77,222.06,134.02,30.52,16.15,69.76,74.69,54.81,32.62,33.69,25.87,42.44,33.3,43.02,113.73,33.63,13.93,62.81,109.02
2024-08-09,501.13,15.0,10.1,113.99,28.3,16.72,38.63,27.5,35.03,21.49,33.95,134.14,25.35,55.01,77.28,40.01,39.39,196.43,13.34,50.94,9.59,575.42,294.37,33.48,31.43,67.9,7.51,6.77,28.4,46.6,55.35,80.19,83.58,72.41,466.24,93.63,15.4,17.26,17.37,68.94,141.99,221.26,132.31,30.66,14.92,68.96,75.23,54.18,32.24,33.22,25.37,40.74,33.03,42.62,105.41,34.14,13.47,63.11,108.21
2024-08-12,490.48,14.75,10.07,119.13,28.09,15.95,38.67,27.88,34.56,21.48,33.44,134.0,25.1,54.73,75.57,40.72,40.27,194.65,13.15,49.49,9.28,603.05,300.69,33.34,30.71,66.62,7.39,6.66,28.27,46.04,55.04,77.95,83.17,71.7,461.54,91.43,14.77,17.05,17.21,66.7,140.42,218.45,131.06,30.39,13.95,66.66,73.51,52.45,31.56,32.64,25.2,41.05,32.33,41.67,104.56,35.02,12.59,61.27,107.25
2024-08-13,492.72,14.86,10.1,118.85,28.24,16.17,38.53,27.64,34.79,21.79,33.84,135.43,25.39,55.42,75.67,40.74,40.83,194.48,13.29,49.45,9.37,604.24,301.01,33.6,30.72,66.91,7.38,6.75,28.76,46.33,55.98,78.33,83.17,71.93,466.78,91.66,14.87,17.14,17.37,67.38,143.48,220.19,132.77,31.94,14.23,66.98,73.51,52.52,32.01,33.01,25.53,42.25,32.87,42.62,106.43,34.64,12.8,62.19,108.21
2024-08-14,486.0,14.88,10.13,116.0,28.47,16.12,38.45,27.51,34.4,21.91,33.82,132.16,25.22,63.27,75.38,39.85,40.97,190.38,13.18,48.72,9.27,607.56,294.62,33.43,30.71,65.68,7.36,6.67,28.23,46.31,54.8,81.75,80.52,71.48,464.61,90.96,14.63,17.26,17.37,66.12,141.56,219.32,133.71,32.61,13.95,66.82,74.15,58.77,32.47,33.27,28.29,41.05,31.69,43.15,106.35,33.5,12.75,63.73,106.88
2024-08-15,493.28,15.04,10.24,115.03,28.91,16.29,38.71,27.86,34.94,22.26,33.49,132.04,25.49,63.52,77.7,40.18,41.5,194.73,13.29,49.05,9.52,584.24,303.28,33.88,30.14,66.13,7.53,6.82,28.74,46.22,55.31,81.23,81.64,71.83,469.31,91.77,14.7,17.61,17.56,67.38,142.7,221.99,136.52,32.27,13.68,68.8,75.23,67.92,33.31,34.27,33.96,41.12,33.57,44.63,107.53,33.75,12.54,65.88,108.13
2024-08-16,486.56,14.96,10.15,119.7,28.97,16.23,38.33,27.7,35.39,22.86,33.79,125.17,25.57,63.1,77.67,39.89,40.74,191.82,13.3,48.69,9.51,592.9,311.05,34.1,30.85,63.83,7.59,6.77,28.63,46.65,54.81,80.41,80.32,73.44,470.4,90.73,14.67,18.23,17.51,66.6,141.85,221.19,135.74,32.34,13.75,72.3,74.86,62.82,32.93,35.53,40.72,41.43,33.35,46.25,110.0,36.29,12.29,62.81,107.99
2024-08-19,487.68,14.98,10.11,119.75,28.71,16.28,38.92,27.7,34.61,22.95,33.48,125.47,25.64,61.45,78.68,39.5,40.18,198.22,13.69,49.76,9.8,564.27,317.0,33.74,31.61,63.81,7.54,6.91,28.12,45.99,55.04,80.93,80.42,76.08,472.56,91.89,14.49,18.41,17.58,66.12,142.56,222.53,135.43,32.54,13.47,70.95,76.04,57.59,33.69,36.48,47.23,40.61,32.44,46.38,109.66,34.64,12.13,62.81,121.46
2024-08-20,474.78,14.75,9.95,123.32,28.12,16.1,37.43,27.2,33.36,22.37,32.68,128.19,25.05,61.5,77.22,39.13,40.69,193.32,13.15,47.99,9.55,567.02,314.44,32.86,31.83,62.66,7.37,6.64,27.24,44.48,55.19,77.51,77.98,73.8,462.81,89.8,14.18,17.85,17.25,65.05,138.86,218.25,131.84,32.0,13.13,70.48,73.62,55.9,32.47,35.43,40.89,39.98,38.95,44.5,106.94,34.77,12.18,61.73,113.83
2024-08-21,473.1,14.65,9.91,127.33,27.75,15.77,36.86,27.16,33.15,22.48,32.48,126.34,24.75,64.61,77.43,37.82,39.86,190.84,13.03,47.04,9.5,572.84,309.45,32.54,32.67,61.11,7.38,6.62,26.7,44.7,55.22,76.61,76.96,73.73,456.31,90.03,13.86,17.58,17.25,63.98,138.86,216.85,129.81,32.41,13.33,68.57,72.38,58.45,32.24,35.37,40.05,39.1,43.74,43.56,105.5,33.37,12.29,62.96,113.91
2024-08-22,460.21,14.11,9.79,127.05,26.72,15.33,36.12,26.53,32.83,22.38,32.73,126.11,24.47,63.66,75.98,37.39,37.36,189.84,12.73,46.92,9.35,579.0,308.6,31.91,32.41,60.93,7.26,6.44,26.27,44.14,57.42,78.03,76.04,75.28,434.99,87.72,13.9,18.56,16.81,62.52,135.8,210.29,124.82,32.14,13.13,68.57,70.55,55.04,31.25,34.95,44.39,38.16,38.52,42.35,102.27,31.09,13.01,61.42,112.13
2024-08-23,469.74,14.27,9.87,130.99,26.31,15.27,36.58,27.02,32.83,22.2,34.82,125.83,24.75,63.6,76.39,37.66,35.47,191.95,12.86,47.24,9.4,616.67,316.92,30.65,34.78,60.73,7.29,6.49,25.85,44.52,57.75,85.85,76.04,78.95,440.41,89.57,13.93,20.42,16.9,62.72,137.01,211.77,125.75,31.67,12.44,69.04,71.68,53.89,31.4,37.59,53.24,38.47,35.93,43.02,104.56,29.69,12.65,58.65,115.76
2024-08-26,465.82,14.38,9.93,131.94,26.77,15.69,36.7,26.82,33.36,22.12,34.18,125.61,24.89,61.64,74.99,36.39,39.78,192.15,12.8,47.34,9.45,631.14,310.87,31.02,32.71,60.21,7.36,6.61,24.84,44.32,58.0,86.96,77.77,78.08,441.31,90.85,14.11,21.25,17.04,63.98,137.22,211.23,126.22,32.61,12.51,68.49,72.05,54.56,31.48,36.59,49.98,39.1,31.79,43.02,103.88,30.2,12.44,58.34,116.57
2024-08-27,455.73,14.0,9.7,129.49,26.03,15.29,35.94,26.4,32.7,21.58,33.18,123.82,24.36,59.83,74.78,35.99,39.07,183.36,12.49,45.73,9.24,635.87,310.02,30.09,32.4,58.95,7.14,6.45,24.35,43.14,57.3,87.86,76.24,75.12,431.74,88.76,13.83,22.78,16.55,62.72,134.59,207.35,133.09,31.73,13.06,66.66,70.22,52.07,30.79,35.95,42.06,38.35,31.15,39.66,101.34,29.82,13.06,56.8,117.46
2024-08-28,461.89,14.07,9.93,122.36,26.08,15.3,36.04,26.58,32.82,21.64,33.49,124.42,24.55,58.51,75.14,35.77,39.86,180.02,12.56,46.03,9.38,638.29,312.64,30.54,32.44,58.07,7.2,6.51,24.48,43.91,58.26,86.52,76.65,76.6,433.36,88.76,14.46,20.66,16.62,63.59,135.65,208.22,133.87,31.8,13.27,66.26,69.79,51.78,31.1,35.64,41.64,38.41,31.36,40.2,101.25,29.19,13.26,55.88,116.35
2024-08-29,473.1,14.25,10.24,123.59,26.81,15.6,35.39,26.94,33.51,22.4,34.66,126.27,25.26,56.06,77.76,36.52,39.41,183.68,12.83,47.01,9.55,624.05,319.77,30.77,33.32,60.01,7.43,6.66,25.01,41.51,59.83,85.99,78.08,76.6,439.32,90.5,14.32,22.72,16.88,66.22,136.86,209.83,136.05,32.81,13.33,68.25,70.76,52.45,31.48,36.22,37.13,39.92,30.99,40.73,99.81,29.82,13.36,56.96,118.72
2024-08-30,488.24,14.57,10.37,123.5,28.02,16.12,37.25,27.58,34.01,22.91,35.57,127.28,25.94,56.58,84.84,37.1,40.47,184.28,13.23,49.96,9.88,642.26,326.39,31.69,33.86,61.36,7.59,7.12,25.63,42.37,59.05,89.57,77.47,79.17,448.54,93.05,14.42,23.02,17.23,66.99,140.49,216.44,139.01,33.08,13.61,70.32,72.22,55.04,32.01,38.06,42.06,40.55,32.71,42.88,102.61,31.34,13.36,58.03,121.01
2024-09-02,466.38,14.27,10.21,118.7,28.34,15.81,35.23,27.03,32.95,22.3,34.43,120.61,24.62,57.65,86.42,36.07,39.45,170.44,12.64,48.85,9.54,620.95,311.49,30.41,33.4,58.81,7.37,7.08,24.37,39.81,58.29,86.44,75.22,77.5,437.16,91.66,14.28,21.87,16.74,65.24,135.73,209.89,137.14,32.74,13.95,67.13,69.74,52.29,31.02,38.32,39.72,39.42,31.47,41.67,99.22,30.58,13.21,55.72,116.35
2024-10-15,612.68,17.08,14.23,150.58,37.46,20.07,51.54,34.58,41.85,27.45,42.71,188.73,32.61,75.57,130.38,42.9,41.92,259.88,17.5,84.76,13.37,727.28,414.02,40.04,33.78,82.33,10.17,10.96,34.51,47.6,72.78,137.59,89.39,100.16,541.57,111.36,15.61,62.03,20.82,104.14,167.18,279.35,185.98,40.21,14.71,71.19,101.3,67.31,38.65,79.96,55.82,51.43,76.44,52.7,141.82,39.21,16.81,78.51,189.85
2024-10-16,612.68,16.92,13.95,139.48,36.87,20.04,52.4,34.15,42.47,27.46,42.26,194.51,32.02,72.53,129.95,42.53,41.01,256.78,17.28,82.89,13.41,705.06,405.52,39.27,33.74,81.45,10.27,11.15,34.53,46.49,73.4,135.13,88.17,99.04,531.81,110.08,15.82,68.23,20.89,113.57,163.06,273.46,190.5,40.27,14.57,69.52,102.0,66.07,39.1,78.17,58.41,53.06,79.45,52.83,142.76,38.7,16.91,76.51,195.69
2024-10-17,606.51,17.52,14.99,139.6,37.72,20.36,53.27,34.93,42.01,27.65,43.21,192.07,32.51,78.65,137.89,42.03,41.25,265.33,18.85,83.63,13.48,693.89,404.94,40.43,35.3,83.99,10.23,11.19,34.62,46.79,74.36,148.68,86.23,100.1,531.99,121.09,15.75,72.99,21.01,116.0,164.34,278.28,196.74,40.47,14.71,70.63,104.2,66.32,40.09,79.01,57.66,52.81,76.39,53.24,141.65,38.58,16.91,77.12,203.91
2024-10-18,619.41,17.75,15.3,147.57,39.42,21.51,56.39,36.99,44.82,28.8,45.53,205.44,34.85,86.91,148.83,45.71,42.65,287.73,19.31,87.99,14.17,748.35,435.53,42.5,35.83,89.55,10.64,11.78,37.44,51.18,78.7,163.58,89.9,105.09,557.83,123.41,15.95,73.64,21.13,127.57,174.51,290.11,206.42,41.08,15.12,71.67,106.14,72.1,41.31,80.12,60.0,54.69,81.01,54.58,147.25,40.23,17.43,80.66,209.53
2024-11-06,663.13,22.24,17.34,149.98,39.92,25.62,72.4,39.22,46.06,30.2,50.06,206.35,36.29,94.84,127.3,42.59,40.16,273.04,25.04,91.53,14.68,647.56,399.39,43.17,35.25,123.66,10.68,16.65,35.4,52.97,73.52,145.18,107.94,116.46,565.59,214.14,19.47,97.6,21.67,132.24,193.73,310.16,204.7,44.71,18.63,72.38,105.07,70.79,52.98,77.33,55.16,60.67,91.29,60.36,162.87,44.03,17.17,108.22,199.99
2024-12-13,679.38,25.28,16.33,146.29,45.89,24.16,64.28,41.09,47.33,30.73,50.44,193.48,40.86,63.07,151.63,37.66,43.1,317.37,24.22,91.22,15.41,632.95,385.69,56.63,39.75,127.17,11.28,16.39,35.4,52.87,74.59,149.28,98.97,109.86,551.87,186.33,20.83,71.42,23.78,123.68,174.8,305.88,198.62,50.36,27.77,118.12,101.46,72.92,58.54,73.59,61.83,54.38,86.66,68.56,162.53,50.51,19.79,114.07,183.33
2024-12-16,668.17,24.26,18.6,141.16,44.68,24.06,61.79,40.92,47.29,30.84,49.79,180.58,39.44,61.61,149.94,37.91,43.5,314.12,23.67,91.35,15.65,632.44,367.83,56.19,40.57,125.75,11.18,15.97,34.53,52.33,73.65,153.08,98.06,107.73,566.32,180.19,20.62,73.52,23.24,122.51,177.79,304.81,191.28,49.95,24.19,113.99,100.49,72.38,57.4,69.91,61.41,52.56,85.05,68.02,158.8,51.52,19.48,106.83,176.75
2024-12-18,670.42,24.1,17.18,142.4,42.98,22.62,59.07,39.3,45.83,29.38,47.62,178.99,38.61,57.29,142.6,38.19,41.16,317.54,22.7,86.3,15.26,628.02,371.78,53.1,40.42,120.37,10.74,15.53,34.21,50.59,74.42,139.6,97.14,111.34,624.3,180.65,20.41,68.61,22.42,119.31,185.19,311.1,189.25,48.61,24.54,108.66,98.98,67.95,53.97,68.17,57.33,49.04,88.6,63.05,155.32,47.97,18.81,104.37,175.64
2024-12-19,698.44,24.24,17.24,149.82,43.52,22.79,61.79,39.33,46.4,29.67,48.73,178.36,39.58,56.58,143.96,38.86,41.74,312.66,23.59,87.75,16.36,619.05,366.65,53.71,39.65,120.78,11.01,15.74,34.93,51.88,77.08,153.6,97.04,114.49,682.83,184.24,20.55,68.23,22.65,119.99,196.36,342.18,196.59,48.48,26.67,113.51,99.09,72.19,53.51,69.8,56.24,48.85,83.87,64.13,158.71,47.46,18.66,104.06,184.59
2024-12-20,709.09,24.49,18.12,147.5,44.37,23.35,63.34,40.42,48.18,30.75,50.94,184.78,40.39,57.09,146.56,39.29,42.82,306.54,24.38,91.68,16.28,612.81,364.63,55.51,41.42,122.96,11.33,16.08,36.38,53.71,77.1,149.35,96.83,114.52,675.24,184.82,20.83,68.26,22.89,121.64,192.66,344.65,199.55,48.68,27.08,123.29,100.0,72.8,54.27,69.96,56.32,48.72,84.46,67.08,159.48,48.48,19.28,106.21,184.44
2025-02-17,982.64,26.01,18.44,160.11,53.9,25.25,73.2,40.16,46.21,42.2,68.37,190.62,52.52,66.66,154.28,38.69,44.32,380.26,29.3,98.72,38.57,720.89,404.49,66.15,33.27,135.69,11.65,16.35,33.62,53.64,88.58,102.52,90.72,174.57,738.83,194.21,21.18,76.06,23.78,124.26,220.56,454.09,227.63,49.75,23.37,76.76,102.75,73.34,56.71,78.01,50.23,45.52,74.67,65.07,157.61,66.88,19.89,93.13,176.21
2025-02-18,958.54,24.43,17.63,155.01,49.75,24.17,67.81,39.05,45.01,39.58,65.0,183.18,51.05,62.39,144.99,38.36,42.42,364.08,27.22,92.68,39.61,695.87,406.23,63.07,31.09,131.17,10.87,15.28,32.58,52.17,85.63,97.91,89.8,182.56,709.75,182.16,20.62,71.84,22.82,115.12,207.75,422.44,222.02,47.8,22.89,72.38,99.2,69.86,52.37,72.38,48.23,46.65,68.86,64.39,162.11,57.87,18.92,96.82,168.67
2025-02-19,966.95,24.97,17.73,152.08,51.68,24.43,69.5,40.06,47.5,40.61,67.09,187.27,53.56,66.37,150.81,38.8,43.24,369.14,28.11,95.57,40.03,703.62,414.26,65.14,31.09,136.05,11.17,15.69,33.89,53.58,90.38,98.5,89.9,184.17,729.62,182.16,21.11,73.43,23.47,116.78,212.73,432.01,227.79,48.68,22.96,73.02,100.87,70.88,55.49,74.64,48.98,46.08,70.63,64.66,166.35,60.28,19.23,99.9,171.73
2025-03-11,1002.82,23.91,19.31,154.5,51.83,25.99,69.07,39.07,49.96,38.22,78.83,179.84,54.62,78.59,137.72,40.76,44.16,359.92,27.33,101.32,31.05,687.14,386.2,65.24,31.54,137.52,11.46,14.72,36.58,55.02,86.52,91.06,87.66,155.19,669.46,184.59,22.43,75.17,35.58,110.94,207.47,393.54,221.08,49.69,21.99,66.34,97.04,102.0,62.27,75.54,48.73,43.19,72.14,71.79,171.78,62.05,19.17,91.44,164.94
