date,sh600022_daily,sh600111_daily,sh600114_daily,sh600117_daily,sh600126_daily,sh600143_daily,sh688052_daily,sh688065_daily,sh688077_daily,sh688082_daily,sh688093_daily,sh688099_daily,sh688102_daily,sh688110_daily,sh688116_daily,sh688119_daily,sh688120_daily,sh688122_daily,sh688123_daily,sh688126_daily,sh688130_daily,sh688135_daily,sh688141_daily,sh688143_daily,sh688147_daily,sh688148_daily,sh688153_daily,sh688186_daily,sh688200_daily,sh688233_daily,sh688256_daily,sh688299_daily,sh688368_daily,sh688399_daily,sh688508_daily,sh688521_daily,sh688536_daily,sh688550_daily,sh688595_daily,sh688598_daily,sh688608_daily,sh688689_daily,sh688699_daily,sh688711_daily,sh688733_daily,sh688779_daily,sh688786_daily,sh688798_daily,sh688981_daily,sz000017_daily,sz000408_daily,sz000426_daily,sz300046_daily,sz300077_daily,sz300127_daily
2023-04-21,9.35,508.41,55.17,7.85,28.16,186.27,305.67,80.46,42.15,115.75,26.99,88.69,16.28,37.18,54.81,6.68,383.4,80.58,93.58,25.19,46.47,31.92,48.0,46.33,49.1,12.6,64.63,30.96,448.22,57.22,248.0,15.17,164.31,97.52,78.07,90.69,360.24,66.86,57.88,166.2,141.19,25.9,92.14,111.49,34.51,14.49,44.64,104.45,62.8,13.76,146.72,146.16,73.36,78.78,40.16
2023-04-24,9.06,502.62,57.35,7.77,28.1,178.89,290.63,81.65,40.87,115.55,26.62,84.03,15.3,36.06,53.96,6.57,396.9,79.94,88.6,23.76,44.54,30.49,46.5,47.31,51.99,12.34,65.64,32.96,403.19,45.77,243.0,15.2,154.48,96.88,76.02,88.0,340.27,65.69,54.2,166.39,134.45,25.4,89.85,104.35,33.49,14.42,44.22,95.59,63.05,13.37,150.44,145.32,72.0,76.87,39.35
2023-04-25,8.94,495.64,54.71,7.71,27.93,177.46,281.61,80.29,39.35,115.49,25.96,85.44,14.95,35.74,52.06,6.34,398.0,79.11,85.14,22.5,42.58,29.07,43.92,46.08,54.28,11.4,64.97,35.4,391.83,40.25,248.0,14.66,153.65,94.47,71.57,86.95,324.5,65.84,53.02,166.78,126.02,24.54,84.25,104.86,31.74,11.54,47.36,91.99,61.37,13.01,143.52,144.3,76.38,73.68,38.51
2023-04-28,9.06,502.02,50.42,8.27,28.1,182.58,285.67,75.28,39.89,118.4,25.99,83.85,15.66,33.62,54.06,6.51,382.99,79.88,81.98,23.82,43.4,29.38,41.79,45.89,53.04,12.07,64.64,36.65,397.81,40.58,249.5,15.54,147.32,73.26,69.99,83.62,346.63,67.03,52.69,176.5,123.89,25.14,81.45,105.29,32.11,11.2,45.53,95.54,61.58,13.86,149.53,148.03,75.9,73.99,41.28
2023-05-08,9.06,485.46,48.24,7.47,28.4,182.37,279.94,77.59,36.98,103.97,25.38,75.01,15.05,30.0,51.98,7.14,352.9,81.59,68.14,22.73,43.2,29.48,39.73,39.42,46.0,11.55,59.69,35.81,374.54,36.99,208.39,15.09,148.68,72.61,70.57,81.19,339.63,61.23,48.17,164.76,128.41,24.24,77.59,102.58,32.62,11.18,43.65,90.77,59.43,14.02,148.55,146.0,73.14,74.04,42.37
2023-05-09,9.18,498.63,47.31,7.41,28.63,179.71,270.59,78.06,38.51,100.82,24.91,73.01,14.4,29.64,51.23,7.22,345.3,77.39,65.64,22.54,41.92,28.61,39.45,37.7,45.35,11.08,59.68,34.97,355.9,36.26,211.4,14.77,142.78,71.38,69.38,80.0,340.03,60.6,46.99,160.79,128.32,23.72,76.6,98.17,31.79,11.06,42.7,86.57,52.78,13.92,148.22,139.37,73.36,77.28,42.95
2023-05-10,9.18,495.24,47.97,7.6,28.28,182.17,280.61,80.48,37.93,99.8,25.01,73.06,14.55,29.05,52.54,6.99,338.98,78.75,65.32,21.87,42.39,28.71,39.94,37.2,44.61,11.28,57.79,36.13,357.32,35.51,199.08,14.94,139.84,70.84,68.85,79.7,346.5,61.16,47.41,160.54,130.46,23.76,77.44,98.25,32.67,11.28,42.03,87.18,52.45,13.95,151.23,139.71,74.71,77.8,42.62
2023-05-11,9.18,496.24,47.91,7.96,28.4,181.56,274.6,78.61,37.96,99.98,25.36,77.77,14.56,31.4,53.69,6.86,340.02,78.58,64.58,21.58,42.59,29.15,39.9,36.92,45.15,11.43,59.88,35.88,351.7,34.27,196.02,15.05,144.86,70.48,70.48,79.58,351.21,61.36,47.54,166.31,140.57,24.15,76.98,98.63,32.06,11.49,41.8,86.38,52.96,14.15,151.23,137.0,75.98,76.61,42.75
2023-05-12,9.06,487.26,47.31,7.85,27.93,181.15,275.14,76.48,37.77,101.69,24.77,79.81,14.59,31.73,53.25,6.62,332.7,79.13,63.9,20.16,42.12,28.72,38.7,36.44,43.68,11.08,59.25,35.67,344.99,33.44,196.0,15.06,143.82,70.76,71.17,78.83,339.35,60.6,46.4,161.68,147.15,24.05,79.19,97.2,30.97,11.41,41.76,86.86,53.69,14.18,149.66,133.43,73.58,76.15,42.34
2023-05-15,9.06,499.43,48.37,7.71,27.93,182.17,275.6,75.99,38.72,106.02,25.19,78.37,14.74,31.32,53.19,6.69,346.51,80.21,64.43,20.2,42.47,29.04,38.2,37.09,43.41,11.56,60.5,35.92,357.09,33.93,188.45,15.28,145.27,71.23,71.72,77.28,350.72,61.39,46.88,163.29,145.59,24.31,82.89,97.19,31.45,11.9,42.35,88.03,54.87,14.28,160.25,137.51,74.54,76.05,42.88
2023-05-17,9.0,497.63,49.03,7.88,27.23,181.96,283.12,76.26,38.58,111.0,25.79,81.02,15.09,34.47,52.08,6.86,369.0,87.84,68.49,20.21,43.58,30.13,37.79,41.8,46.4,11.56,61.49,35.83,372.72,33.96,187.54,15.41,145.57,70.69,73.6,78.18,352.02,61.66,47.23,160.94,144.56,24.98,82.12,93.83,31.1,11.82,42.92,88.13,54.2,14.28,154.1,141.75,78.04,75.69,43.28
2023-05-18,8.94,493.24,48.9,8.1,27.41,180.33,276.19,74.17,38.09,109.3,26.88,82.99,15.42,34.32,50.54,6.89,365.22,86.51,72.9,20.53,43.4,30.49,37.08,42.08,46.09,11.33,64.8,36.2,385.41,34.26,196.81,15.47,146.33,69.81,69.88,79.48,349.97,61.59,47.55,158.89,145.49,25.14,80.88,96.54,31.06,11.9,43.08,89.73,55.1,14.25,153.12,150.07,77.91,76.61,43.46
2023-05-19,8.88,487.46,49.16,7.93,27.12,181.35,280.41,74.13,37.87,108.61,26.96,85.95,15.49,37.03,50.15,6.75,360.02,90.17,79.68,21.12,44.65,31.64,38.9,44.04,45.98,11.29,66.1,36.29,389.98,36.33,195.3,15.73,151.43,70.18,73.04,83.15,343.46,62.79,49.71,157.72,152.51,25.8,83.8,98.49,31.38,12.08,43.06,92.22,55.0,14.31,153.58,147.52,79.18,77.9,43.67
2023-05-23,8.76,487.26,51.28,7.96,26.13,185.04,271.84,75.25,38.0,108.15,27.83,82.21,15.45,35.65,49.12,6.65,352.34,87.04,77.31,20.54,46.18,31.16,37.55,43.9,44.44,11.51,64.85,36.72,381.27,35.87,184.11,15.98,151.37,70.27,69.79,78.83,335.2,63.69,49.29,157.03,141.58,25.94,81.56,99.71,31.03,11.81,43.87,90.51,52.9,14.25,153.58,147.35,76.03,74.29,43.08
2023-05-24,8.59,482.87,51.47,8.35,26.07,183.6,268.97,75.52,38.03,110.5,27.94,82.56,15.58,35.91,48.21,6.59,372.06,86.71,76.76,20.83,45.96,32.1,37.94,44.2,46.04,11.67,64.88,35.51,387.18,36.68,182.0,16.04,150.13,69.06,68.51,79.59,334.6,65.02,49.45,159.49,139.24,26.1,81.8,98.85,31.28,11.73,43.63,90.49,49.91,14.25,153.58,148.54,78.13,74.24,43.77
2023-05-25,8.53,481.07,51.14,8.24,26.07,181.96,267.67,75.55,38.33,113.56,27.94,81.88,15.66,35.78,48.32,6.58,385.0,85.98,77.32,21.01,45.6,32.02,37.36,44.1,48.5,11.67,63.7,36.49,392.0,37.66,194.5,16.04,152.62,67.84,69.59,80.75,336.51,64.51,49.29,161.18,140.53,26.13,82.79,99.19,31.3,11.67,43.9,91.94,50.36,14.25,149.2,143.11,79.44,74.14,44.02
2023-05-26,8.53,476.88,51.61,7.93,26.36,181.56,267.93,75.18,37.78,113.33,27.74,84.78,15.64,37.61,47.61,6.55,387.01,85.98,77.88,21.19,46.4,32.2,37.51,43.92,49.05,11.42,65.6,36.31,395.96,38.21,224.0,16.08,150.23,68.31,69.89,84.0,339.03,64.54,50.75,150.29,142.85,26.67,80.71,100.34,31.31,11.55,43.93,91.45,51.8,14.31,149.66,147.01,78.43,75.27,44.91
2023-06-28,8.47,472.49,48.8,8.46,25.34,181.23,231.79,90.59,37.72,112.7,27.51,85.57,16.67,35.61,43.0,5.57,361.62,76.19,69.17,20.86,42.29,30.28,39.96,44.66,51.0,11.24,70.5,33.21,343.46,31.13,202.95,15.39,137.87,60.24,58.18,77.55,342.07,75.91,43.82,159.64,123.22,25.2,76.37,90.02,30.25,11.41,46.52,80.94,51.72,13.69,146.13,150.58,71.34,67.8,44.92
2023-06-29,8.41,480.28,51.48,8.38,25.46,180.81,227.02,90.26,43.18,110.78,28.16,84.2,16.91,36.09,42.92,5.58,359.11,77.89,70.3,20.91,43.21,31.58,39.39,48.53,51.59,11.33,73.12,33.82,332.53,31.44,193.0,15.69,134.21,61.3,57.95,74.91,329.52,76.34,44.19,171.79,123.46,26.49,77.11,91.24,30.41,11.42,48.07,80.85,51.0,13.66,143.78,148.2,71.74,67.85,46.97
2023-06-30,8.53,481.88,51.01,8.51,25.52,183.75,222.86,88.18,43.73,110.4,28.98,84.5,17.27,36.4,45.91,5.68,376.12,81.07,71.7,20.9,44.1,32.41,39.1,49.56,52.78,12.26,73.16,33.87,340.13,32.08,188.0,15.93,131.62,62.09,59.0,71.92,325.64,81.84,45.03,172.35,121.44,26.63,78.09,90.08,31.26,11.58,47.07,83.11,50.52,14.05,147.5,150.75,73.4,68.52,47.16
2023-07-03,8.65,485.1,51.95,8.65,26.29,185.65,223.56,91.48,42.53,110.71,29.52,86.59,17.72,36.54,45.94,5.79,373.75,81.71,71.54,21.47,43.73,31.77,40.25,48.85,53.51,12.01,71.47,34.5,337.66,32.35,192.54,15.77,131.72,62.45,60.89,72.16,326.2,83.0,45.05,172.86,123.24,26.46,78.24,94.77,31.21,11.3,47.15,88.61,51.0,14.25,150.38,151.09,73.58,69.45,46.38
2023-07-04,8.59,488.72,53.82,8.21,26.17,186.07,242.44,91.54,43.07,113.94,29.82,88.23,17.82,37.21,45.71,5.75,370.72,81.94,82.34,21.6,44.42,33.03,40.71,49.7,61.98,12.11,72.77,33.74,343.51,33.52,202.41,16.08,146.88,62.29,65.12,72.38,331.42,80.52,46.33,173.42,125.92,27.26,80.29,98.8,31.3,11.09,47.94,95.55,51.41,14.31,149.73,153.46,79.13,70.33,46.9
2023-07-05,8.59,532.32,53.42,8.21,26.05,187.54,235.77,90.72,48.62,109.0,29.3,87.06,17.86,38.06,45.53,5.72,355.15,81.78,82.6,21.65,44.27,32.73,40.36,52.02,54.99,12.06,69.99,33.26,332.77,33.21,200.8,16.1,144.61,61.68,65.11,71.31,331.16,79.67,47.88,173.09,128.71,27.88,79.27,97.77,30.96,10.98,48.55,94.14,50.98,14.28,151.1,163.48,78.52,69.55,56.29
2023-07-06,8.47,507.6,53.22,8.1,26.17,186.28,237.86,91.04,46.83,109.36,29.4,86.61,18.0,39.02,44.62,5.72,346.84,79.32,88.45,21.46,44.18,32.82,39.94,53.22,54.95,11.82,67.28,32.84,327.9,33.45,206.82,16.27,147.7,61.38,64.76,71.69,334.43,79.01,48.47,170.55,131.85,28.24,81.07,99.82,30.94,11.03,48.21,98.09,50.0,14.25,149.59,165.52,78.26,68.99,59.98
2023-07-07,8.47,506.4,53.82,8.16,25.99,185.65,233.59,90.04,44.89,109.16,29.0,85.4,17.99,37.72,43.58,5.67,351.54,78.33,86.09,21.45,43.64,32.26,39.11,51.52,53.53,11.69,68.46,31.97,321.21,32.74,195.43,16.05,150.94,60.98,64.41,71.22,335.3,78.95,47.54,167.73,128.38,27.75,79.16,98.42,30.73,11.01,47.48,94.92,49.38,14.44,149.07,165.86,77.73,67.8,55.3
2023-07-10,8.47,501.38,52.89,8.13,26.11,185.65,238.77,90.75,44.27,110.74,29.01,87.51,18.17,37.9,44.62,5.71,344.86,77.39,86.09,21.08,43.4,31.42,39.08,50.03,52.51,11.82,68.84,32.07,318.79,32.72,196.96,16.07,146.46,61.77,66.02,70.28,345.29,77.17,48.23,172.85,126.08,27.52,79.11,96.58,30.58,11.18,47.56,96.67,49.72,14.77,150.77,166.71,77.47,68.52,53.37
2023-07-11,8.47,503.99,55.97,8.16,26.46,187.12,246.28,90.49,45.57,110.44,29.45,93.45,17.98,40.07,45.77,5.77,339.96,77.97,89.68,21.17,44.37,33.14,40.14,50.38,52.98,12.02,71.19,31.67,332.01,33.9,210.3,16.46,150.99,61.91,67.86,71.92,350.28,76.18,50.2,171.25,135.36,28.52,80.65,99.16,31.35,11.3,48.01,99.65,50.3,15.06,150.38,166.71,79.09,70.22,57.53
2023-07-12,8.41,501.38,54.76,8.05,25.99,186.07,238.52,90.99,45.86,103.2,28.91,92.28,19.28,38.98,44.64,5.68,331.7,77.82,88.63,20.72,43.63,32.48,39.08,47.9,51.38,11.96,68.52,30.79,335.42,33.14,196.29,16.36,148.71,60.37,67.2,68.85,353.34,78.26,50.34,169.69,133.82,27.88,78.82,97.68,31.29,11.23,48.0,98.91,48.38,14.99,150.51,165.01,77.86,68.73,58.78
2023-07-13,8.53,503.59,54.29,7.91,25.76,187.54,242.33,91.0,44.15,103.22,28.98,94.3,18.92,41.83,45.03,5.73,336.52,77.14,92.53,20.63,45.21,33.14,40.18,49.8,53.19,11.88,67.99,31.19,341.28,34.93,200.1,16.36,153.31,60.4,70.83,69.23,363.79,79.07,49.79,172.17,139.2,28.42,80.34,99.08,33.86,11.29,48.36,98.73,49.2,15.03,150.97,163.65,79.88,70.53,59.64
2023-07-14,8.47,497.76,54.96,8.05,25.82,186.91,230.85,90.36,42.65,103.4,29.36,94.34,18.3,39.96,43.39,5.71,337.17,75.22,89.7,20.33,45.16,32.86,39.09,47.04,53.16,11.39,65.87,29.89,364.56,38.93,206.01,16.51,157.03,60.15,71.21,69.78,351.48,79.67,49.06,167.62,136.83,28.22,80.32,101.4,34.73,11.22,47.71,97.21,49.46,15.03,149.86,162.8,79.57,70.74,56.18
2023-07-17,8.47,479.67,55.56,7.96,25.7,187.54,225.75,90.18,41.0,101.24,29.39,96.61,17.66,39.51,42.56,5.66,322.33,75.38,87.19,20.51,44.88,32.44,38.44,45.73,51.35,11.36,65.12,28.5,351.93,37.57,200.2,16.33,151.07,59.14,68.64,69.16,347.89,79.54,48.53,170.04,137.16,28.01,78.85,101.51,36.17,11.26,48.92,97.33,48.77,14.96,150.25,160.93,79.31,69.45,53.56
2023-07-18,8.47,482.69,58.58,7.99,25.82,189.23,232.65,89.21,40.85,102.06,29.43,94.9,18.06,37.69,42.04,5.71,312.77,75.44,86.07,20.6,45.14,33.71,38.43,45.59,49.66,11.38,65.65,27.85,362.76,37.6,185.0,16.35,145.22,58.8,69.45,69.91,346.1,77.37,49.15,176.6,131.4,28.24,79.69,101.89,37.89,11.27,51.62,100.12,49.7,14.9,151.82,162.63,78.83,70.89,57.09
2023-07-19,8.41,482.08,56.5,7.96,25.93,188.6,214.17,88.15,40.63,102.66,29.43,94.94,17.37,37.21,41.49,5.74,313.67,75.68,83.42,20.3,45.21,32.76,37.79,45.2,54.05,11.15,66.78,27.36,352.31,37.05,182.37,16.22,141.22,58.59,71.12,68.59,337.76,76.73,47.95,170.74,134.44,28.14,78.34,98.99,37.76,11.21,48.7,100.52,49.15,15.09,152.86,162.12,77.91,70.28,53.89
2023-07-20,8.47,480.68,54.09,7.96,25.64,187.96,208.54,87.32,40.04,102.44,28.93,92.51,16.49,35.67,41.09,5.67,306.63,74.81,81.13,20.3,43.91,31.3,37.32,42.81,54.99,11.17,64.49,26.81,357.0,35.71,176.0,15.95,136.66,58.13,71.42,66.5,340.74,75.39,46.08,173.74,130.43,27.11,76.3,96.52,37.39,11.17,48.05,96.04,49.29,15.03,155.61,159.92,75.81,68.68,52.23
2023-07-21,8.53,478.47,53.49,7.85,25.52,187.96,209.57,87.92,39.19,100.42,28.45,91.3,16.72,36.74,41.37,5.73,306.61,75.26,77.51,20.39,43.41,31.3,37.06,42.07,51.5,11.18,62.72,26.95,354.38,35.57,170.9,15.87,135.34,58.88,69.55,67.16,347.67,75.23,45.6,171.8,127.93,26.62,76.27,94.28,35.66,11.2,48.53,94.83,49.0,15.06,154.56,161.61,74.98,68.78,50.46
2023-07-24,8.53,475.05,53.09,7.74,25.58,187.12,204.04,86.94,38.8,99.07,28.67,92.33,16.29,36.24,40.24,5.75,297.05,75.13,75.21,20.61,43.45,30.96,36.73,41.05,50.65,10.88,64.61,26.87,355.65,34.79,167.16,15.81,134.3,60.06,68.18,65.86,348.56,76.36,44.86,177.25,129.48,26.86,74.95,93.94,35.55,11.14,48.39,96.39,49.0,14.93,148.48,159.41,74.32,67.08,50.2
2023-07-25,8.65,484.7,55.56,7.82,26.05,189.65,204.84,89.28,38.48,102.36,28.87,94.54,16.62,37.27,41.37,5.84,298.54,76.44,77.18,20.77,44.37,31.59,36.92,41.55,50.73,11.12,63.87,27.68,367.54,34.96,167.0,16.06,140.6,60.26,67.09,67.19,352.73,76.86,45.7,182.51,130.3,29.26,77.44,92.04,34.7,11.28,48.55,97.28,49.77,15.06,154.24,159.92,75.55,70.07,50.49
2023-08-10,9.31,498.36,58.58,8.29,27.4,187.12,208.81,88.29,37.16,109.21,27.03,88.0,16.14,33.38,45.46,5.71,311.54,72.0,74.28,21.33,42.7,29.54,31.83,38.94,50.06,10.68,66.5,26.38,349.42,32.12,164.0,15.39,123.49,59.93,64.19,67.92,335.02,72.7,45.46,164.0,123.31,25.62,73.31,84.46,31.09,11.25,45.46,102.6,48.47,14.77,158.48,155.33,72.79,69.3,53.43
2023-08-11,9.07,487.51,56.37,8.16,26.76,182.7,202.44,87.07,36.55,108.86,26.6,86.49,15.92,32.35,44.12,5.61,310.04,70.58,72.74,20.77,42.71,28.77,31.29,38.1,48.98,10.39,66.94,25.63,335.9,31.35,158.0,14.99,118.93,60.01,63.44,66.3,325.56,72.04,43.77,156.7,122.04,25.15,70.08,84.15,30.65,11.07,45.33,100.27,46.92,14.64,156.85,153.13,70.73,68.01,50.98
2023-08-14,9.07,483.69,56.5,8.27,26.87,181.02,197.05,85.62,35.99,110.18,26.46,85.92,15.78,32.46,43.76,5.63,305.9,69.6,72.01,20.58,41.94,28.67,31.75,38.47,48.87,10.21,67.45,25.75,333.64,31.41,159.4,14.94,118.47,59.16,62.64,66.06,297.02,71.22,41.39,147.79,118.48,24.95,68.47,81.84,30.35,10.67,43.97,99.99,47.34,14.67,156.85,153.29,71.26,68.27,50.95
2023-08-15,9.13,480.28,55.5,8.29,26.64,180.18,192.47,86.09,35.55,110.11,26.12,83.5,15.67,32.26,43.75,5.63,296.93,70.11,69.39,20.47,41.63,28.34,31.23,38.21,47.7,9.97,66.08,25.26,335.1,31.02,158.57,14.89,113.26,58.74,62.62,64.15,286.8,72.33,40.46,141.94,116.66,24.69,60.24,81.59,29.71,10.04,43.7,95.8,47.52,14.7,156.85,150.41,70.21,67.13,49.78
2023-08-16,9.19,472.64,56.3,8.27,26.4,180.6,184.85,86.1,35.31,104.18,26.28,83.07,15.41,31.05,43.97,5.61,288.9,67.99,67.61,20.4,41.55,27.85,30.24,37.6,46.45,9.91,64.29,25.06,324.68,30.54,152.8,14.67,109.88,59.46,60.1,62.5,273.88,69.42,39.63,139.49,114.67,24.31,59.09,77.99,29.2,9.99,43.32,88.64,47.55,14.51,156.85,148.54,68.94,66.57,47.13
2023-08-17,9.07,476.86,61.32,8.35,26.52,179.54,189.81,86.24,36.99,109.13,28.05,85.79,15.78,31.26,43.24,5.67,290.09,70.69,69.89,20.45,42.16,28.5,30.01,41.58,46.36,9.97,67.11,25.34,325.68,30.94,156.94,14.77,113.12,58.85,60.33,62.41,267.78,71.32,39.71,139.32,116.64,24.57,59.65,79.46,29.32,10.07,44.62,86.23,48.15,14.96,156.98,153.8,69.94,66.77,47.99
2023-08-18,9.07,470.03,59.58,8.24,26.23,177.44,190.18,87.12,36.33,105.55,27.92,85.02,15.71,30.95,43.38,5.79,287.45,69.57,68.51,20.65,42.57,28.08,29.77,41.94,45.71,9.68,69.7,24.62,324.34,31.02,151.4,14.58,110.94,57.71,59.39,63.56,262.55,71.01,39.57,136.56,117.18,24.4,59.92,79.63,28.75,10.1,44.03,89.31,48.01,14.7,153.91,146.33,69.11,65.28,47.21
2023-08-21,9.01,462.99,61.12,8.21,25.87,176.18,188.67,84.48,35.44,105.68,27.09,83.14,15.17,30.56,41.45,5.72,284.17,68.18,68.89,20.33,42.05,27.72,30.54,41.02,44.98,9.55,69.71,24.2,321.05,30.12,151.4,14.35,108.23,57.29,57.99,58.6,251.56,70.66,39.57,133.31,110.97,24.17,58.97,81.25,27.57,9.94,43.37,88.14,47.68,14.67,152.34,145.66,68.72,63.94,47.49
2023-08-22,8.89,456.96,64.53,8.24,25.99,174.91,186.25,87.25,35.51,101.55,26.87,85.81,15.88,30.47,40.08,5.5,287.23,68.16,72.12,20.59,42.48,28.03,31.28,42.14,45.39,9.47,69.6,24.61,319.45,30.32,157.61,14.38,109.98,55.49,57.67,60.3,250.2,70.66,39.26,129.59,113.49,24.41,59.87,82.41,27.83,9.81,43.51,88.86,48.82,14.44,152.54,147.86,69.68,63.37,47.75
2023-08-23,8.89,441.49,62.66,8.07,25.58,173.44,180.94,85.65,34.44,99.41,27.34,85.78,15.41,29.53,39.13,5.38,280.65,66.32,69.97,20.63,41.54,27.32,30.64,40.49,43.37,9.22,68.1,23.88,301.56,29.37,150.14,14.09,107.18,54.77,56.48,59.8,246.32,68.9,38.26,124.52,111.87,23.71,58.32,79.13,26.97,9.65,42.64,88.26,47.89,14.18,149.99,148.2,67.89,61.05,46.06
2023-08-24,8.77,442.9,65.94,8.13,25.29,173.65,173.84,85.31,34.48,100.79,26.99,86.49,15.23,30.0,38.59,5.26,292.02,65.97,70.74,19.2,41.87,28.03,31.17,42.7,44.4,9.37,68.27,24.27,304.27,29.35,150.3,13.96,108.64,54.43,56.46,60.71,253.4,70.08,38.57,127.13,116.84,23.97,58.71,80.38,26.75,9.58,43.24,87.34,48.62,14.31,152.39,147.52,68.19,61.41,45.99
2023-08-25,8.83,432.65,64.87,8.29,25.05,174.28,168.38,85.86,33.69,99.01,26.67,83.13,14.86,28.54,37.64,5.22,293.05,63.57,67.58,18.73,41.32,26.73,29.54,41.26,42.35,9.3,65.38,22.06,301.56,28.34,140.52,13.51,104.41,53.54,54.94,59.15,247.62,69.36,37.18,123.97,114.0,23.07,57.32,77.53,25.9,9.57,42.27,85.49,48.3,14.18,150.43,141.58,65.61,59.15,44.63
2023-08-28,9.01,442.5,63.13,8.35,25.58,173.23,171.16,85.49,33.84,101.55,26.6,85.85,14.83,28.09,38.36,5.27,277.54,63.44,65.8,19.46,41.14,26.72,28.88,40.18,41.93,9.34,65.17,21.53,301.22,26.15,145.1,13.5,102.23,55.12,53.62,59.7,244.35,68.3,36.43,119.31,113.58,22.77,57.15,78.73,25.85,9.71,41.7,85.53,48.55,14.38,151.51,141.07,66.09,60.49,44.87
2023-08-29,9.07,450.74,66.94,8.4,25.58,174.49,177.95,86.14,36.1,107.13,27.96,87.3,15.73,29.55,39.84,5.45,294.05,65.3,71.66,19.43,42.82,28.24,30.87,43.1,46.7,9.77,72.0,22.26,309.18,28.3,145.96,14.56,110.7,57.52,56.28,62.99,261.29,71.82,38.88,123.76,120.55,25.03,60.85,81.84,26.83,9.88,44.13,92.51,51.0,14.86,153.2,144.25,68.5,62.08,47.08
2023-08-30,8.89,448.73,66.01,8.4,25.11,171.34,180.12,86.29,37.16,110.8,28.62,87.9,16.45,30.24,39.93,5.57,307.25,67.6,74.31,19.86,44.03,33.88,32.38,43.77,48.58,9.81,75.2,22.49,315.79,30.32,159.86,15.02,114.37,58.58,59.06,66.15,273.16,74.4,40.32,126.61,125.65,26.28,62.68,85.2,27.04,9.83,43.41,98.05,52.94,14.83,153.07,157.35,70.03,62.6,47.65
2023-08-31,8.83,443.7,68.35,8.51,24.58,166.92,180.99,85.16,36.48,113.77,28.68,87.77,16.46,30.95,39.74,5.51,311.28,68.99,74.88,20.36,44.57,33.82,32.25,43.5,49.23,9.64,73.8,22.17,312.56,31.02,158.8,15.14,117.52,57.97,60.32,66.75,274.65,76.84,41.06,124.15,125.29,26.63,63.52,83.98,26.85,9.67,43.34,99.41,54.24,14.64,152.12,154.63,71.08,61.77,47.81
2023-09-01,8.95,449.33,70.43,8.71,24.7,169.02,180.56,84.0,36.49,113.82,28.68,85.06,16.06,31.8,39.34,5.5,316.16,69.43,75.45,20.61,44.44,32.36,31.93,42.2,49.28,9.47,71.1,22.02,316.83,30.68,148.83,14.94,117.59,56.78,60.53,66.2,276.46,75.8,40.54,122.81,123.29,26.83,63.31,82.45,27.11,9.65,42.18,96.74,53.68,14.7,153.13,157.35,70.16,61.36,48.01
2023-09-04,9.19,461.79,71.63,9.12,25.99,172.18,180.6,84.72,37.46,114.73,28.84,81.08,16.04,32.95,40.27,5.57,312.16,69.69,76.99,20.8,44.26,34.49,31.82,42.29,47.97,9.63,71.15,22.52,312.85,30.58,148.88,15.24,121.98,56.31,60.56,66.5,277.39,75.1,41.02,123.78,123.24,26.59,64.17,81.91,27.36,9.89,42.47,98.5,56.9,15.03,163.83,158.2,71.3,63.17,49.16
2023-09-05,9.07,461.59,75.18,8.98,25.82,172.18,179.87,83.3,37.46,113.28,28.98,76.93,16.36,33.96,40.12,5.52,309.09,70.23,77.42,20.65,44.41,33.96,33.57,42.41,50.42,9.51,70.77,22.42,308.45,30.9,144.5,15.3,122.2,55.6,61.35,65.9,278.22,75.27,43.01,124.88,124.12,26.79,64.8,82.87,27.27,9.81,42.93,98.73,55.63,14.83,164.44,158.2,71.69,63.58,49.11
2023-09-06,8.95,459.58,78.39,9.09,25.64,172.39,181.53,82.68,37.78,115.49,29.26,72.59,16.91,34.46,40.27,5.53,318.37,71.63,79.43,21.2,45.06,36.79,34.61,45.31,51.06,9.56,70.7,22.72,321.45,32.62,152.95,15.44,125.19,55.25,62.81,69.18,281.67,77.81,44.19,122.3,127.36,27.52,66.84,85.28,27.78,9.8,44.53,99.2,56.83,15.06,162.27,158.03,75.46,65.74,49.5
2023-09-07,8.83,451.14,70.56,9.28,25.23,169.44,175.9,80.75,36.87,111.0,28.88,70.55,16.73,34.4,38.62,5.4,303.76,71.39,78.03,20.32,44.3,34.08,32.62,46.78,48.61,9.25,66.93,22.14,313.76,31.02,138.88,15.18,121.39,53.92,60.99,64.55,272.56,73.16,42.6,117.99,123.81,27.07,65.07,82.14,26.87,9.45,44.66,98.5,52.12,14.86,160.38,154.97,73.31,64.04,48.67
2023-09-08,8.95,445.51,77.59,9.37,24.99,169.23,179.2,81.26,37.0,109.66,29.4,73.79,17.35,33.97,38.27,5.4,305.03,73.04,77.79,20.46,44.82,34.96,33.23,46.97,48.55,9.15,67.5,22.1,317.16,32.89,140.48,15.28,121.71,53.9,61.42,65.5,274.76,74.48,42.94,116.33,126.84,27.36,66.42,83.02,26.95,9.39,44.73,102.39,52.5,14.93,159.09,154.63,74.1,64.61,50.02
